product_key,product_id,product_category,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,last_updated
22817,b19f31153ada341c1bb333ce98063562,Unknown,4,256,23,16,18,2025-09-21
22818,b19f489c6dd8b47c1e9ecd9e3f2d8bb9,Unknown,4,1400,40,15,30,2025-09-21
22819,b1a2c5a9823f4c481150a7ab9e48be70,Unknown,1,1325,21,32,17,2025-09-21
22820,b1a72e4db970375eb23425e55df451f3,Unknown,1,425,16,5,14,2025-09-21
22821,b1ab3619ae093935fbb0e0033ac2046f,Unknown,1,7300,40,40,40,2025-09-21
22822,b1ab8c16165f6d66427b01ac9b26e141,Unknown,1,150,16,2,11,2025-09-21
22823,b1acb7e8152c90c9619897753a75c973,Unknown,1,200,20,15,15,2025-09-21
22824,b1ae85955829e28646e38ed2ff6ae776,Unknown,2,600,60,10,40,2025-09-21
22825,b1b787a4d7563b9e375ee8af5bee4a74,Unknown,1,2300,27,27,20,2025-09-21
22826,b1b79859f1babe1145fdd1b24eabb217,Unknown,1,100,16,16,16,2025-09-21
22827,b1bd2eebcf90443f4f17e71bb89468a2,Unknown,1,200,16,15,15,2025-09-21
22828,b1bd4278cdf42ce07b61d1a19d1aed07,Unknown,1,83,18,5,11,2025-09-21
22829,b1bef728f668a4117c1129694b7f4bec,Unknown,1,16150,58,28,58,2025-09-21
22830,b1c565d4fde909a6a6a318c1442b0288,Unknown,2,150,25,20,35,2025-09-21
22831,b1c791ce2fd764b4aaea6b9064b224ac,Unknown,3,400,23,8,15,2025-09-21
22832,b1c9363781fe50f33136564c9671c17e,Unknown,1,1500,20,20,20,2025-09-21
22833,b1cbf530dc2a793ced8e0768ffcce501,Unknown,2,100,16,3,11,2025-09-21
22834,b1cc9c0c7fcad668f2e9b7a5978fd890,Unknown,1,1450,50,5,50,2025-09-21
22835,b1cd1b18e50f570382f52a55898e8987,Unknown,1,5350,35,43,23,2025-09-21
22836,b1ce6dc4824ff3e89a7a10426462158b,Unknown,1,50,20,10,15,2025-09-21
22837,b1cf88d9eceac375fe83da0b649f331c,Unknown,4,700,43,16,27,2025-09-21
22838,b1d1dedf9404cb40c2cb575270828994,Unknown,1,7700,45,40,45,2025-09-21
22839,b1d207586fca400a2370d50a9ba1da98,Unknown,0,350,16,4,11,2025-09-21
22840,b1d65e37e2b1ef62b43aca5b3c3f8342,market_place,5,400,19,5,20,2025-09-21
22841,b1d69027dcf7fec05464c24c1e197dde,Unknown,1,675,19,13,13,2025-09-21
22842,b1dc70b2d3b0d42b355529c4026a35a7,Unknown,3,300,16,5,20,2025-09-21
22843,b1dddee0530f59d8b4808c007e8f14a8,Unknown,1,10850,58,20,58,2025-09-21
22844,b1de2a0563813db30923566ab847d03a,Unknown,1,1600,26,12,24,2025-09-21
22845,b1decc9f9001d5568214927df8c02179,Unknown,2,2200,16,16,16,2025-09-21
22846,b1e099942b15d8851265f7fb2de457cf,Unknown,1,550,19,16,16,2025-09-21
22847,b1e189f4b3dc3352ba24db1688e06d4b,Unknown,1,1100,34,7,32,2025-09-21
22848,b1e1af0d92d503c0ad5bc5546c16ba43,pet_shop,2,1900,30,20,40,2025-09-21
22849,b1e646eebd0f4d4e08092ed2c927f721,Unknown,3,13650,60,25,40,2025-09-21
22850,b1e67d8a817ad0c6d4681dc28be1cb18,Unknown,2,1200,65,12,12,2025-09-21
22851,b1e7e283a4b6203aa8adbafe09c2a521,Unknown,3,18100,55,40,48,2025-09-21
22852,b1e8074e6497dd78a58f993589bc09a2,Unknown,3,693,39,7,16,2025-09-21
22853,b1eae565a61935e0011ee7682fef9dc9,Unknown,2,267,17,13,17,2025-09-21
22854,b1f32fc9713cf8c0813fff7c9c8262b2,Unknown,3,225,30,9,23,2025-09-21
22855,b1f47dd699f91241d4e89d27b212a4d8,Unknown,3,250,16,2,11,2025-09-21
22856,b1f4ba08a7cc4ec6ba47a54fe99beea4,Unknown,1,200,20,4,11,2025-09-21
22857,b1f51d216c9062dcc12ab42462293ec1,Unknown,1,1600,35,9,25,2025-09-21
22858,b1f57443c02747ba20ece8cdf8f4a0ae,Unknown,3,600,16,11,12,2025-09-21
22859,b1f6881dc1fb3b2b665cb287418ba7be,Unknown,1,800,31,10,26,2025-09-21
22860,b1fa0cf0885504d458c2a48e376ea087,Unknown,2,1200,65,12,12,2025-09-21
22861,b1fa7a05a5eb864f4fd083ef11c0d0d6,Unknown,4,390,33,9,18,2025-09-21
22862,b1ff030591e1d0e0069e54d11c5c21d5,Unknown,2,750,54,7,22,2025-09-21
22863,b1ffef38f0db9fb4e1a6f91b47ec63d4,Unknown,2,100,20,20,20,2025-09-21
22864,b20004b530789d5db586f589da0ef3e3,Unknown,2,800,36,31,26,2025-09-21
22865,b200c3a6dbe2a96c1e2f1904361763db,Unknown,2,350,20,16,21,2025-09-21
22866,b2045685af214c671f348b163996dc93,Unknown,7,850,25,7,20,2025-09-21
22867,b204c5ce3709a53db7964aa290f4c4fc,Unknown,1,7100,36,35,34,2025-09-21
22868,b205c1d9481d550412cbac291356e234,Unknown,1,2000,35,46,20,2025-09-21
22869,b206760d97dbc76527bb07029a6179cb,Unknown,2,300,42,2,30,2025-09-21
22870,b2083bcfc8768380dd0e31d612e96d08,Unknown,2,1100,16,10,16,2025-09-21
22871,b20858dd0cc1115e2fedb0f48867495d,Unknown,6,300,29,7,16,2025-09-21
22872,b20dff2518b593f3092fb7b3ba13588e,Unknown,0,750,30,19,18,2025-09-21
22873,b20e4519d195d80c6d81bf3963a43d5a,Unknown,2,1500,34,6,41,2025-09-21
22874,b21239d9e018b809f9c5a9707b214235,Unknown,1,850,25,15,25,2025-09-21
22875,b2149b7e64788f888efdb743530aedaf,Unknown,2,696,21,20,21,2025-09-21
22876,b214e7013d82644243e8560287d1ea90,Unknown,1,1200,45,15,35,2025-09-21
22877,b216627ec2c376d682722970832aa2c1,Unknown,1,700,16,10,16,2025-09-21
22878,b217a380fe548cd65a8d6f18a9c0eb28,Unknown,1,400,16,12,11,2025-09-21
22879,b21d15a36944649914d5bbffafc09d9e,Unknown,1,300,16,7,21,2025-09-21
22880,b21edc5440d0a05522fa8d1bc1a4a26d,Unknown,1,325,16,12,12,2025-09-21
22881,b21f65209a6ce012874c5b0a33d7bc55,Unknown,1,100,30,8,25,2025-09-21
22882,b224eb3c154415f1a25f604619f48b77,Unknown,1,17200,65,36,45,2025-09-21
22883,b22658be72921a967a7d592dfc61e54e,Unknown,1,500,20,20,20,2025-09-21
22884,b22934d8dedd07b3033be2bf6da70bcb,Unknown,2,415,19,16,17,2025-09-21
22885,b22a81bf3aad8a40e439f0f55dcbdce0,Unknown,0,2800,16,32,16,2025-09-21
22886,b22be29b1a6f923436642bb5fe433071,Unknown,3,600,25,10,25,2025-09-21
22887,b22fd976711109004375eea45d21fe23,Unknown,1,5200,45,10,37,2025-09-21
22888,b230bd784da7f2bb53eaadc273982cda,Unknown,1,1000,27,14,15,2025-09-21
22889,b236c1de644bb816707f6b60164701c7,consoles_games,1,150,25,2,17,2025-09-21
22890,b238cefbf65da115fde8271ad681b640,Unknown,1,885,18,14,17,2025-09-21
22891,b238fb795411250d25c065c35bd330be,Unknown,4,500,40,30,11,2025-09-21
22892,b23a6d2e943df2a8248577f6523580ce,Unknown,2,350,35,35,25,2025-09-21
22893,b23b10e4282fc95fb2db440d4dded066,Unknown,1,400,20,7,20,2025-09-21
22894,b23cca4f37391d03408aed65983bdc40,Unknown,1,3865,40,35,35,2025-09-21
22895,b23cfa104a0f297458ecebea590a33d5,Unknown,2,100,19,3,11,2025-09-21
22896,b23ede14b480ecd0dbb08e2406b3a206,Unknown,1,800,30,20,25,2025-09-21
22897,b23f9704f31bfce887b8d1b48f0bad47,Unknown,3,450,17,14,11,2025-09-21
22898,b23fd3f070d09d342bffeeea53c27aa3,Unknown,3,17000,30,64,30,2025-09-21
22899,b2432f253fe77388b09fde407a2cc37e,Unknown,1,1300,46,7,26,2025-09-21
22900,b2467a0d160e2d74cf50312ff80e75c7,Unknown,1,2000,30,12,16,2025-09-21
22901,b246df143b8670b035cae900adf9654d,Unknown,1,7150,35,35,35,2025-09-21
22902,b248cbdf748a977cdf76991dd59fc429,Unknown,1,150,16,7,11,2025-09-21
22903,b249cf5fcf68f70e13515489f0fcb627,Unknown,1,1300,19,33,13,2025-09-21
22904,b24af8bca8813bcde4140ff8562f5e47,Unknown,6,250,17,4,12,2025-09-21
22905,b24d74b0c697ec38e9e6da20fa7b80d6,Unknown,1,900,38,7,12,2025-09-21
22906,b250756c5f34998033b1811801686a0c,Unknown,2,1840,90,4,43,2025-09-21
22907,b25286ea1d4431a1f33b67a706e0f97d,Unknown,1,1100,30,20,20,2025-09-21
22908,b252c77ac54ea46b4b2b884b8fba074d,Unknown,1,2700,32,32,16,2025-09-21
22909,b2545dd62c61d45d55ebaa04d1cb1e23,Unknown,0,1475,42,24,31,2025-09-21
22910,b254def59e0984c2fb00c579484e6654,Unknown,2,150,18,6,20,2025-09-21
22911,b25615f18b0de81909e61be53b1351b9,Unknown,0,1000,26,21,19,2025-09-21
22912,b2572a992f6ea1d1a7eb518d54e64620,Unknown,4,3600,26,24,50,2025-09-21
22913,b25a0f93e25104798df2d1664495d157,Unknown,1,550,20,35,20,2025-09-21
22914,b25b4536a479f0a0886c6e4fd7b5c756,Unknown,1,700,60,11,11,2025-09-21
22915,b26309a170c13aac40126a8ef3400e07,Unknown,2,150,16,22,18,2025-09-21
22916,b2672f1c1fcd8d61f7260d597e6c389a,Unknown,2,450,20,30,20,2025-09-21
22917,b2680b3b7e17d0d97f9f59a28b8fc54a,Unknown,1,1650,17,28,19,2025-09-21
22918,b2686e2160ba51d4d34985260a25d094,Unknown,3,300,21,11,13,2025-09-21
22919,b2717842efa4cfa2f813f3c59f187869,Unknown,2,517,21,23,21,2025-09-21
22920,b273b6db0baa191909f11d3bc4d44144,Unknown,1,340,18,9,13,2025-09-21
22921,b275ae464e6098f8a20cb7fc183a7a94,Unknown,1,325,22,13,17,2025-09-21
22922,b27653c33039497c46ceba21db46a43c,Unknown,3,50,16,5,11,2025-09-21
22923,b2775a101dfacb48184ed1c1cb4a278b,Unknown,4,5950,40,40,40,2025-09-21
22924,b27b9df9f45462cc40727ef0681d5995,Unknown,1,250,19,14,11,2025-09-21
22925,b27f54561f44d7036b4c0a62349626ee,Unknown,1,850,45,15,25,2025-09-21
22926,b27ff4b438c93e0dbc08bf543dbe31ed,pet_shop,2,850,24,20,24,2025-09-21
22927,b2802bfbd4800fbac8b9554cbea43894,Unknown,2,9400,75,15,50,2025-09-21
22928,b2838c316d60d8f286a17bc23eb04123,Unknown,7,200,22,11,13,2025-09-21
22929,b28428391b08e61232dcc1ccf6bf71bc,Unknown,1,3600,40,11,21,2025-09-21
22930,b2855c4e42b8a50f359904c6763eeddc,Unknown,1,7625,52,41,69,2025-09-21
22931,b2873f8b24fbe611a16afb61dba34edd,Unknown,1,150,20,14,12,2025-09-21
22932,b28a05b86542471543370c2399f04fd3,Unknown,1,150,16,8,11,2025-09-21
22933,b28c74943399164661bb5350e482ae98,Unknown,1,1917,46,9,37,2025-09-21
22934,b296b1ee06b6739f8bc6b1d41d06dbe0,pet_shop,2,553,23,17,19,2025-09-21
22935,b299b65b326c5d3118340f087d11036b,Unknown,1,300,18,8,12,2025-09-21
22936,b29c1183f3b20aa09c3c13ce0bf9996c,Unknown,1,150,20,5,15,2025-09-21
22937,b29c1749f99da888ea322a01420d5220,Unknown,5,1100,30,5,22,2025-09-21
22938,b29c9ac1d3d4e8866f6c4ad814ae9591,Unknown,1,500,31,11,23,2025-09-21
22939,b29ca3d3127057c43ef4b364bbe360ea,Unknown,1,1150,20,25,20,2025-09-21
22940,b29f3f48c076dfcdc3e055b93874657f,market_place,1,1150,25,28,13,2025-09-21
22941,b29fcbd778387a0218e2f058e57bce75,Unknown,0,8750,36,27,54,2025-09-21
22942,b2a11c072dedfc137aa2393bb4a2c8ea,cool_stuff,2,650,22,15,22,2025-09-21
22943,b2a276c8b8261ba2c2c46bcfa1f522ee,Unknown,4,1000,20,20,20,2025-09-21
22944,b2a40530065c5d88115cfa7560151794,Unknown,1,125,16,7,16,2025-09-21
22945,b2a64b4fda22208e4da85dd69e895ec4,Unknown,2,400,16,10,11,2025-09-21
22946,b2a90ba22313bc64caf4664c557a7703,Unknown,4,1275,45,16,45,2025-09-21
22947,b2b2279a0174bb3ce78d8b668f8fe27d,Unknown,1,350,20,7,14,2025-09-21
22948,b2b3503e675abbc07e278151da072ed2,Unknown,1,8500,75,25,55,2025-09-21
22949,b2b3fbcc207fc52d44daff257e7c491c,Unknown,2,600,35,35,15,2025-09-21
22950,b2b7267fcaf435c1d6ff0fe43b6716d4,Unknown,1,200,16,2,20,2025-09-21
22951,b2b748240f8b4fd833d2f61ec84d8ce5,Unknown,1,150,21,7,14,2025-09-21
22952,b2b7d701c1f12d5a0f52ec90b0a8f819,Unknown,1,30000,55,75,61,2025-09-21
22953,b2b938c46aafdbf702d73e7edb9cb263,pet_shop,3,800,24,12,12,2025-09-21
22954,b2c4be88b59f29df2e70ade6bbd04ba0,Unknown,2,150,18,6,11,2025-09-21
22955,b2c5824a747b4f147644f28103b45f93,Unknown,1,550,33,7,22,2025-09-21
22956,b2c888bdc2e3b970ec418f4c9f9877a3,Unknown,0,250,17,14,16,2025-09-21
22957,b2ca2c6a893354e1429f316eb07cfcff,Unknown,3,650,51,11,12,2025-09-21
22958,b2cadb94baef5a2eb2e36c6047dd5f34,Unknown,5,1100,46,12,46,2025-09-21
22959,b2cadfc2d6da74fba3a372470641ba61,Unknown,1,400,16,9,12,2025-09-21
22960,b2cc0b2e9899ab21cf41e3708c285d88,Unknown,1,3250,26,33,12,2025-09-21
22961,b2d52af3c5981a8d5d064fdb77cc6bc1,Unknown,2,240,21,15,22,2025-09-21
22962,b2d98b6f547c14e29a9e72b8e630d936,Unknown,1,2550,45,13,35,2025-09-21
22963,b2deacef3cd033a4c5b247c4e03b1744,Unknown,1,800,16,10,16,2025-09-21
22964,b2e22c958b453a43a650a579dcac2e43,Unknown,1,438,18,10,14,2025-09-21
22965,b2e7c39bb137bb4b3651862c6b611468,Unknown,2,100,36,9,20,2025-09-21
22966,b2e9a7118faa5cc45d5bbaef6c53c40f,Unknown,1,100,23,5,23,2025-09-21
22967,b2f041d29dd572b298f0f74de6297b6d,Unknown,2,800,16,26,36,2025-09-21
22968,b2f15c23f560da3b247e1090d9d12be7,Unknown,4,200,16,6,12,2025-09-21
22969,b2f16abc8f4f288092e5d85939548637,Unknown,1,200,24,2,16,2025-09-21
22970,b2f2ddac0132a316e5b41a98684d3619,Unknown,6,300,30,16,11,2025-09-21
22971,b2fb8ccacff645e701cd692064ad09c9,Unknown,1,550,20,10,15,2025-09-21
22972,b2fb9a4023836f0368a7979f189de258,Unknown,1,3750,32,12,32,2025-09-21
22973,b2fbf8beb178c391c49d80fa8c4435b6,Unknown,1,700,25,15,20,2025-09-21
22974,b2fd74298e16eef2568d2f9dff6042c8,Unknown,1,10450,61,28,28,2025-09-21
22975,b301f133a68b93a9a9a3db2987c1be36,Unknown,2,300,21,4,18,2025-09-21
22976,b303a390ccc441e325d02a34c98ab2ff,Unknown,4,350,16,8,11,2025-09-21
22977,b30bd2570ba0ad3ce06e785a7b23d544,Unknown,2,2900,45,15,35,2025-09-21
22978,b30d7b0adcdc4a117f455472548155ec,Unknown,4,150,30,10,15,2025-09-21
22979,b3129f40b427408e82987db1b30eefd9,Unknown,1,650,30,8,25,2025-09-21
22980,b3132d56d4953f40e977e0534603e148,Unknown,1,3100,30,42,20,2025-09-21
22981,b3145c36d221143053908beb4564bad9,Unknown,6,450,35,2,25,2025-09-21
22982,b316b3aedd7d2e26569a318e2611e6c0,Unknown,4,2300,20,10,20,2025-09-21
22983,b316bc5e17977e45daeede53257820d8,Unknown,2,300,20,20,20,2025-09-21
22984,b31b3d9e4c6ad3265d8f77f243e3f0d9,Unknown,1,200,16,16,16,2025-09-21
22985,b31bf123505c6df8ab973f7c40caf4e8,Unknown,1,1400,16,2,11,2025-09-21
22986,b31c4e55a23622a7ed5c0a2db4e43f1b,Unknown,1,1000,51,16,11,2025-09-21
22987,b31c642959824fe2c1588ef5945d27f6,Unknown,4,14267,43,83,43,2025-09-21
22988,b31f144164588b921d0dd301c3a3f78b,Unknown,1,2800,65,27,54,2025-09-21
22989,b31f6d8ca8da2fd8d4ee74cb899d2092,Unknown,2,600,16,6,16,2025-09-21
22990,b31fe7683526f7b942c8de2796f2e72d,Unknown,1,400,20,6,15,2025-09-21
22991,b321301cb912a05624a28cb29c6566a7,Unknown,2,1150,60,15,15,2025-09-21
22992,b32a26b904950912fc8f6c1f88019d1b,Unknown,1,615,20,30,30,2025-09-21
22993,b32ca9d6896d74d345424426815c06a7,Unknown,1,100,16,5,16,2025-09-21
22994,b33250fb5abd199c0bff38eb1db5bc7b,Unknown,1,1454,28,27,24,2025-09-21
22995,b33259c62ad031007e573f29deed2e8c,Unknown,2,600,38,90,23,2025-09-21
22996,b33e45187a97dab72b3c819e76efc972,Unknown,3,4200,105,3,70,2025-09-21
22997,b33eafe0578ff59c3c9c0853a365e3b6,Unknown,2,2000,48,10,37,2025-09-21
22998,b342efe893c9d54f8cf0fe3424bb6b5a,Unknown,1,150,26,16,16,2025-09-21
22999,b3436add9bf37c33b8299b4a7ef57599,Unknown,1,367,18,14,17,2025-09-21
23000,b343cce43d6f08fe602d2892b106ad59,Unknown,1,9200,52,51,17,2025-09-21
23001,b3466bdd3b91a3c8ba3f2dbe7f9e0b4f,cool_stuff,1,850,20,20,20,2025-09-21
23002,b3468c11e7518de68a4139b850801405,Unknown,3,400,19,4,14,2025-09-21
23003,b347f323a4bc9487c03bdf98ccdfa8f0,Unknown,2,550,25,20,20,2025-09-21
23004,b348cae99d8bef36e269b016bc19419b,Unknown,2,200,19,11,15,2025-09-21
23005,b34b2c889f5b26963569cf421254e121,Unknown,1,4000,60,18,48,2025-09-21
23006,b3527dfb6edff14e475198b5c8bdf85e,Unknown,1,300,16,17,11,2025-09-21
23007,b35350b4bec82c6f2935b3919be35427,Unknown,1,400,40,4,30,2025-09-21
23008,b35370362fa3ad4b1976f2a11f146dfd,Unknown,4,6500,104,6,54,2025-09-21
23009,b353757638aa1d936e2e3b3940dc695b,Unknown,4,483,31,6,23,2025-09-21
23010,b3547583f59191a94cb364defe30e9ec,Unknown,1,50,18,18,18,2025-09-21
23011,b357dcb28df5d58381e1c9d6541f8064,cool_stuff,6,250,16,3,11,2025-09-21
23012,b3589656bf8ff7b7b31fb5de73b641ac,Unknown,1,250,16,2,11,2025-09-21
23013,b35c3c655d950af9dcd75516879eba67,Unknown,1,2750,21,22,12,2025-09-21
23014,b35c8479840135aa13a0f2d6aa8b7f38,Unknown,4,6400,47,24,33,2025-09-21
23015,b35ce9c1e37f5b0f4134da0fe4c93b84,Unknown,1,1200,20,16,20,2025-09-21
23016,b35d60271c8d79aaf431cc378fbf92c3,Unknown,1,600,16,11,11,2025-09-21
23017,b35e00b01694e1efa3577d14965f2205,Unknown,3,850,30,11,20,2025-09-21
23018,b35fdaf3bc14c8bdeed3f6bea571d5e1,Unknown,1,1200,60,26,49,2025-09-21
23019,b363ba4802d9eca552da85a1125747eb,Unknown,3,6200,62,6,62,2025-09-21
23020,b365e38a72a4fa2b2cd83e14c0b51754,Unknown,4,400,24,17,20,2025-09-21
23021,b366c6705b553f2e2825d0a0597aac9f,Unknown,1,100,16,3,11,2025-09-21
23022,b3675eb635fd8e9a7528f1e347b4690f,Unknown,1,2150,60,15,30,2025-09-21
23023,b36858b52183f641b1be7bd99cd0ca89,Unknown,3,15750,68,23,68,2025-09-21
23024,b368894280326461c8e42db35683af5c,Unknown,1,300,18,8,13,2025-09-21
23025,b369e02eda28d74a9bd658415b08d7fb,Unknown,2,700,36,6,29,2025-09-21
23026,b36dfd58b43f37b9fd6424e0dfd42c63,Unknown,1,2750,60,15,15,2025-09-21
23027,b36e7193e7cc82714005b7aba1deb3c5,Unknown,1,600,42,5,30,2025-09-21
23028,b36f3c918c91478c4559160022d3f14e,Unknown,0,300,16,4,11,2025-09-21
23029,b370dd237db6a8a0bd74a6da9e367a80,Unknown,2,2150,38,9,27,2025-09-21
23030,b3716b1e3576d3f2f246139d80c67d6a,Unknown,1,200,45,15,35,2025-09-21
23031,b375da7781299a4e3ad98187c0bf4044,Unknown,1,27100,50,50,50,2025-09-21
23032,b3793f4676bdf327ca34c40d236ee2b2,Unknown,1,2363,26,10,26,2025-09-21
23033,b37a8cda46313ac91d79f16601ca5253,Unknown,9,600,21,8,13,2025-09-21
23034,b37b72d5a56f887725c2862184b8cab8,Unknown,1,150,19,4,11,2025-09-21
23035,b37bba85dd6a58ebb520e4b8c00dcf6e,Unknown,2,300,16,11,11,2025-09-21
23036,b37d494fac3555124cd9562148fd3d05,Unknown,8,5500,90,15,25,2025-09-21
23037,b38038fe1cb05fb177de7ea502861ac5,Unknown,1,1075,30,24,18,2025-09-21
23038,b3821db2024af98844b6381cc25651c8,Unknown,4,1450,32,15,25,2025-09-21
23039,b384160c8fb72e5debfa85d4511f7b28,Unknown,4,500,18,7,11,2025-09-21
23040,b385d882efd3a105b5afb87a64f2a0ec,Unknown,1,200,20,10,20,2025-09-21
23041,b386ba93c190eb3114ed44584a207b10,Unknown,2,150,25,25,25,2025-09-21
23042,b38909cbe15b374243bcacb3e14c3a1e,Unknown,1,300,19,12,13,2025-09-21
23043,b38af792344fd2204db614a9c189e3b2,Unknown,2,150,18,15,12,2025-09-21
23044,b38b25d838ae0b8385e8cc68b9017644,Unknown,4,200,18,3,20,2025-09-21
23045,b393557cfddb0818ae60d6aba7a82822,Unknown,6,500,21,7,13,2025-09-21
23046,b395922ca8e9ba82b2a81822968d0cf5,Unknown,2,800,100,5,20,2025-09-21
23047,b398ce5510b751df72933e4737aa9b51,Unknown,1,2650,28,44,18,2025-09-21
23048,b39d5770ab89a440abad5360d7a17348,Unknown,1,550,27,9,18,2025-09-21
23049,b39da6a215a2f5ef47103501b37e19d2,Unknown,3,1200,32,50,20,2025-09-21
23050,b39f078aea47425a6a27417828a011a2,Unknown,3,800,20,20,20,2025-09-21
23051,b3a1e177812466b5c1c71b314ee2ee31,Unknown,1,850,30,19,17,2025-09-21
23052,b3a1fe8d08e0a299fed9f7cf9eb6c81f,Unknown,2,400,20,10,20,2025-09-21
23053,b3a2e35138535549da5449d618352f46,Unknown,4,550,16,12,15,2025-09-21
23054,b3a397db9c6b4ddfed9d46f6fa03c65e,Unknown,2,1500,69,11,11,2025-09-21
23055,b3a3a5bfa5a1ee872afa9c86b8a0d0fa,Unknown,1,1050,19,8,12,2025-09-21
23056,b3af6df8f36460eadc69ee2310a440d0,Unknown,1,22350,41,13,41,2025-09-21
23057,b3b0236137a276a847e6ee84c1a997b6,Unknown,1,200,19,6,15,2025-09-21
23058,b3b0bce74668bf355cbd94db1e4d17b9,Unknown,2,200,36,15,21,2025-09-21
23059,b3b26495345ede7a44d86de9a32221b5,Unknown,2,550,52,11,11,2025-09-21
23060,b3b7212d2d34d5d36defa076a827633e,Unknown,3,250,16,11,11,2025-09-21
23061,b3b9bbe2bce84b01d3333df71d742590,Unknown,1,2500,20,20,20,2025-09-21
23062,b3bcd6f54c943fecf8f51e0b988e5cc9,Unknown,1,683,31,16,16,2025-09-21
23063,b3bce4552b02817249347cc257c9e61a,Unknown,7,200,16,2,11,2025-09-21
23064,b3bd55bb626fd2657bbb08dd016a0cde,Unknown,1,6700,57,40,25,2025-09-21
23065,b3be1f83cef05668c25e134852d44545,Unknown,1,1750,42,11,36,2025-09-21
23066,b3bf52e880d6c9f4dd7e34fb682d5054,Unknown,5,700,19,10,16,2025-09-21
23067,b3c13ca98fb6f9dd5c6aec8b1d353506,Unknown,2,350,69,11,11,2025-09-21
23068,b3c60191c4d756abdf423e5b21eb91dc,Unknown,5,300,20,7,15,2025-09-21
23069,b3c9fbea83e09f3d0994b2f8301c89a7,Unknown,1,11350,20,20,20,2025-09-21
23070,b3ca6d2de786cad398ac5c1c6183c832,Unknown,1,300,19,17,15,2025-09-21
23071,b3cd491b3a347c8becc23fa5515440f9,Unknown,5,15000,52,28,52,2025-09-21
23072,b3cd6ea8ef75cbcb2856861b31eb9bc0,Unknown,1,600,18,13,15,2025-09-21
23073,b3cde9c63f334490ef1c3348bb7dfc3c,Unknown,1,700,25,30,35,2025-09-21
23074,b3cf0a98f31b76ed0cec13d9c77102c4,market_place,1,1300,33,6,22,2025-09-21
23075,b3d072a13181cceaf88c1a8de7c6e73a,Unknown,2,650,16,28,16,2025-09-21
23076,b3d0dc381a72d9d125dcb88e31a3e00c,Unknown,1,1200,30,30,30,2025-09-21
23077,b3d141fdbe3680294a78f0b712c87159,Unknown,1,100,22,8,12,2025-09-21
23078,b3d1d218a4ff07119f546a42c6ee7d7b,Unknown,1,5550,45,15,35,2025-09-21
23079,b3d40bac9e6f347b2db2bd3c6897d08b,Unknown,5,100,16,6,11,2025-09-21
23080,b3d4d6113e42b86ceb66060424125828,Unknown,1,100,16,5,16,2025-09-21
23081,b3da02c4cb913443d1b2d80852831557,Unknown,1,150,20,5,15,2025-09-21
23082,b3da35152fd4ba6d1e3a536235e7a494,pet_shop,1,1200,23,21,12,2025-09-21
23083,b3dc35a7b0042136507e1c174bd7cd2d,Unknown,2,150,16,7,11,2025-09-21
23084,b3e16658e1e1fbe944594fd267c488d8,Unknown,1,100,19,4,11,2025-09-21
23085,b3e40ff639c185b9d726b4b19c17e6cd,cool_stuff,1,2150,42,25,15,2025-09-21
23086,b3e62451b0073eb78f48426d3832b8d2,Unknown,1,1950,25,23,21,2025-09-21
23087,b3e90ae91e88976069bda920612c5a02,Unknown,4,750,22,15,33,2025-09-21
23088,b3e99300a2d0481e7b1d7ce484d498cf,Unknown,4,300,16,9,11,2025-09-21
23089,b3f1e0023ba728711006866a37f62b19,Unknown,7,8150,60,15,25,2025-09-21
23090,b3f29e4bbae3c829f7c4231074c307ee,Unknown,3,14850,35,102,35,2025-09-21
23091,b3f3d2afe706552a90fd99f870e4ddf5,Unknown,0,3000,33,40,22,2025-09-21
23092,b3f46a64b6f6d0091c2001f5a82cc927,Unknown,1,150,16,15,14,2025-09-21
23093,b3f477c2a1fa5dd064834826a5829be2,Unknown,1,600,30,30,30,2025-09-21
23094,b3fa89053a8298a2d3265e6ea6c79588,Unknown,1,11683,47,30,49,2025-09-21
23095,b4014cdccfa7055c39ddadfc592bd47a,Unknown,1,50,16,10,11,2025-09-21
23096,b401695ca697a7d76595b73066aec52a,Unknown,3,30000,97,40,42,2025-09-21
23097,b40bd352960044e281fa405937aac605,Unknown,1,350,22,14,27,2025-09-21
23098,b40ec43bdfc6d6fdd65e882066a5c895,Unknown,1,760,33,13,14,2025-09-21
23099,b40f2e02089486d971fe39108eacc283,Unknown,6,950,22,10,15,2025-09-21
23100,b40fe421bacf70aea142a25d3ac7737b,Unknown,6,1150,25,25,25,2025-09-21
23101,b41170a9996e74afc789cb4e75ad205a,Unknown,3,800,25,16,16,2025-09-21
23102,b414928d2f8bfbea1bf625562b6fffc2,Unknown,1,325,22,14,23,2025-09-21
23103,b415213dee0b8051901b7ebe5a6b99f4,Unknown,1,415,23,19,18,2025-09-21
23104,b4168a64b570417bededa30b167c6148,Unknown,1,200,16,2,11,2025-09-21
23105,b4183f86c9a0c7a13138ff4575114f76,Unknown,4,900,17,40,14,2025-09-21
23106,b41bc92e95bff65143623215ead52dba,Unknown,3,1400,30,30,30,2025-09-21
23107,b41d86054cccdd1d4bb6c1835bfee57c,Unknown,1,500,23,5,11,2025-09-21
23108,b41f1b93d5b478ecc56bcd6285c3a696,Unknown,5,450,30,10,30,2025-09-21
